,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Symbol,OpenPrice,HighPrice,LowPrice,ClosePrice,High%,Low%,Close%,target_wrt_h&l%,stoploss_wrt_h&l%,profit_decider,Day,Month,Year,stploss,trgt,profit,cumsum,cumprod
463,463,463,463,463,463,463,463,463,463,463,463,2024-06-27,IDEA,18.25,18.7,18.0,18.52,2.466,-1.37,1.479,2.466,1.37,1.37,27,6,2024,0.01,22,-0.02,198.95699999999871,6.766836397295589
464,464,464,464,464,464,464,464,464,464,464,464,2024-06-28,IDEA,19.1,19.18,17.55,17.89,0.419,-8.115,-6.335,8.115,0.419,0.419,28,6,2024,0.01,22,-0.02,198.9369999999987,6.76548303001613
465,465,465,465,465,465,465,465,465,465,465,465,2024-07-01,IDEA,17.79,18.06,17.4,17.62,1.518,-2.192,-0.956,2.192,1.518,1.518,1,7,2024,0.01,22,-0.02,198.9169999999987,6.764129933410127
466,466,466,466,466,466,466,466,466,466,466,466,2024-07-02,IDEA,17.7,17.75,16.96,17.02,0.282,-4.181,-3.842,4.181,0.282,0.282,2,7,2024,0.01,22,-0.02,198.89699999999868,6.762777107423445
467,467,467,467,467,467,467,467,467,467,467,467,2024-07-03,IDEA,17.1,17.67,16.91,17.47,3.333,-1.111,2.164,3.333,1.111,1.111,3,7,2024,0.01,22,-0.02,198.87699999999867,6.7614245520019605
468,468,468,468,468,468,468,468,468,468,468,468,2024-07-04,IDEA,17.51,17.74,17.28,17.48,1.314,-1.314,-0.171,1.314,1.314,1.314,4,7,2024,0.01,22,-0.02,198.85699999999866,6.7600722670915605
469,469,469,469,469,469,469,469,469,469,469,469,2024-07-05,IDEA,17.44,17.48,17.01,17.09,0.229,-2.466,-2.007,2.466,0.229,0.229,5,7,2024,0.01,22,-0.02,198.83699999999865,6.758720252638143
470,470,470,470,470,470,470,470,470,470,470,470,2024-07-08,IDEA,17.1,17.23,16.5,16.56,0.76,-3.509,-3.158,3.509,0.76,0.76,8,7,2024,0.01,22,-0.02,198.81699999999864,6.757368508587615
471,471,471,471,471,471,471,471,471,471,471,471,2024-07-09,IDEA,16.61,17.03,16.56,16.85,2.529,-0.301,1.445,2.529,0.301,0.301,9,7,2024,0.01,22,-0.02,198.79699999999863,6.756017034885898
472,472,472,472,472,472,472,472,472,472,472,472,2024-07-10,IDEA,16.97,17.28,16.47,16.64,1.827,-2.946,-1.945,2.946,1.827,1.827,10,7,2024,0.01,22,-0.02,198.77699999999862,6.7546658314789205
473,473,473,473,473,473,473,473,473,473,473,473,2024-07-11,IDEA,16.76,16.84,16.52,16.56,0.477,-1.432,-1.193,1.432,0.477,0.477,11,7,2024,0.01,22,-0.02,198.7569999999986,6.753314898312625
474,474,474,474,474,474,474,474,474,474,474,474,2024-07-12,IDEA,16.76,16.83,16.0,16.09,0.418,-4.535,-3.998,4.535,0.418,0.418,12,7,2024,0.01,22,-0.02,198.7369999999986,6.751964235332962
475,475,475,475,475,475,475,475,475,475,475,475,2024-07-15,IDEA,16.1,16.73,15.78,16.68,3.913,-1.988,3.602,3.913,1.988,1.988,15,7,2024,0.01,22,-0.02,198.7169999999986,6.750613842485896
476,476,476,476,476,476,476,476,476,476,476,476,2024-07-16,IDEA,17.54,17.67,16.67,16.8,0.741,-4.96,-4.219,4.96,0.741,0.741,16,7,2024,0.01,22,-0.02,198.69699999999858,6.749263719717399
477,477,477,477,477,477,477,477,477,477,477,477,2024-07-18,IDEA,16.69,16.69,15.91,16.27,0.0,-4.673,-2.516,4.673,0.0,0.0,18,7,2024,0.01,22,2.506,201.20299999999858,6.918400268533517
478,478,478,478,478,478,478,478,478,478,478,478,2024-07-19,IDEA,16.37,16.43,15.82,15.87,0.367,-3.36,-3.054,3.36,0.367,0.367,19,7,2024,0.01,22,-0.02,201.18299999999857,6.917016588479811
479,479,479,479,479,479,479,479,479,479,479,479,2024-07-22,IDEA,15.77,16.05,15.65,15.89,1.776,-0.761,0.761,1.776,0.761,0.761,22,7,2024,0.01,22,-0.02,201.16299999999856,6.915633185162116
480,480,480,480,480,480,480,480,480,480,480,480,2024-07-23,IDEA,15.9,15.91,14.57,15.28,0.063,-8.365,-3.899,8.365,0.063,0.063,23,7,2024,0.01,22,-0.02,201.14299999999855,6.9142500585250835
481,481,481,481,481,481,481,481,481,481,481,481,2024-07-24,IDEA,15.3,15.66,15.21,15.58,2.353,-0.588,1.83,2.353,0.588,0.588,24,7,2024,0.01,22,-0.02,201.12299999999854,6.912867208513378
482,482,482,482,482,482,482,482,482,482,482,482,2024-07-25,IDEA,15.3,15.42,15.03,15.18,0.784,-1.765,-0.784,1.765,0.784,0.784,25,7,2024,0.01,22,-0.02,201.10299999999853,6.911484635071676
483,483,483,483,483,483,483,483,483,483,483,483,2024-07-26,IDEA,15.42,16.14,15.4,15.98,4.669,-0.13,3.632,4.669,0.13,0.13,26,7,2024,0.01,22,-0.02,201.08299999999852,6.910102338144662
484,484,484,484,484,484,484,484,484,484,484,484,2024-07-29,IDEA,16.0,16.42,15.93,16.05,2.625,-0.438,0.313,2.625,0.438,0.438,29,7,2024,0.01,22,-0.02,201.0629999999985,6.908720317677033
485,485,485,485,485,485,485,485,485,485,485,485,2024-07-30,IDEA,16.03,16.28,15.99,16.21,1.56,-0.25,1.123,1.56,0.25,0.25,30,7,2024,0.01,22,-0.02,201.0429999999985,6.907338573613497
486,486,486,486,486,486,486,486,486,486,486,486,2024-07-31,IDEA,16.31,16.52,16.22,16.27,1.288,-0.552,-0.245,1.288,0.552,0.552,31,7,2024,0.01,22,-0.02,201.0229999999985,6.905957105898775
487,487,487,487,487,487,487,487,487,487,487,487,2024-08-01,IDEA,16.36,16.37,15.87,15.99,0.061,-2.995,-2.262,2.995,0.061,0.061,1,8,2024,0.01,22,-0.02,201.00299999999848,6.904575914477595
488,488,488,488,488,488,488,488,488,488,488,488,2024-08-02,IDEA,15.8,16.42,15.75,16.12,3.924,-0.316,2.025,3.924,0.316,0.316,2,8,2024,0.01,22,-0.02,200.98299999999847,6.9031949992947
489,489,489,489,489,489,489,489,489,489,489,489,2024-08-05,IDEA,15.61,15.81,15.05,15.36,1.281,-3.587,-1.602,3.587,1.281,1.281,5,8,2024,0.01,22,-0.02,200.96299999999846,6.901814360294842
490,490,490,490,490,490,490,490,490,490,490,490,2024-08-06,IDEA,15.7,15.83,15.11,15.17,0.828,-3.758,-3.376,3.758,0.828,0.828,6,8,2024,0.01,22,-0.02,200.94299999999845,6.900433997422783
491,491,491,491,491,491,491,491,491,491,491,491,2024-08-07,IDEA,15.6,15.78,15.37,15.72,1.154,-1.474,0.769,1.474,1.154,1.154,7,8,2024,0.01,22,-0.02,200.92299999999844,6.899053910623299
492,492,492,492,492,492,492,492,492,492,492,492,2024-08-08,IDEA,15.75,16.25,15.57,15.86,3.175,-1.143,0.698,3.175,1.143,1.143,8,8,2024,0.01,22,-0.02,200.90299999999843,6.897674099841175
493,493,493,493,493,493,493,493,493,493,493,493,2024-08-09,IDEA,16.3,16.35,16.01,16.1,0.307,-1.779,-1.227,1.779,0.307,0.307,9,8,2024,0.01,22,-0.02,200.88299999999842,6.896294565021207
494,494,494,494,494,494,494,494,494,494,494,494,2024-08-12,IDEA,16.12,16.22,15.82,16.01,0.62,-1.861,-0.682,1.861,0.62,0.62,12,8,2024,0.01,22,-0.02,200.8629999999984,6.894915306108203
495,495,495,495,495,495,495,495,495,495,495,495,2024-08-13,IDEA,16.19,16.19,15.42,15.47,0.0,-4.756,-4.447,4.756,0.0,0.0,13,8,2024,0.01,22,4.437,205.29999999999842,7.200842698240224
496,496,496,496,496,496,496,496,496,496,496,496,2024-08-14,IDEA,15.63,16.02,15.48,15.79,2.495,-0.96,1.024,2.495,0.96,0.96,14,8,2024,0.01,22,-0.02,205.2799999999984,7.199402529700576
